	subject	list	trial_type	position	item	text	span	scheme	story	trial
8422	22	151	study	27	105	his stomach rumbling	[1217, 1237]	human	Fisherman	1
8423	22	151	study	28	106	All he had for dinner was some bread and what was left of the molasses	[1237, 1307]	human	Fisherman	1
8424	22	151	study	29	107	Finally the bear paused in his eating	[1307, 1344]	human	Fisherman	1
8425	22	151	study	30	108	and looked over to the bushes where the old man was hidden	[1344, 1402]	human	Fisherman	1
8426	22	151	study	31	109	The bear stood up and laid the remaining fish in a row	[1402, 1456]	human	Fisherman	1
8427	22	151	study	32	110	Then it walked away up the shore	[1456, 1488]	human	Fisherman	1
8428	22	151	study	33	111	The old man crept out of the bushes and down to the shore	[1488, 1545]	human	Fisherman	1
8429	22	151	study	34	112	Sure enough, the bear had left six large trout for him	[1545, 1599]	human	Fisherman	1
8430	22	151	study	35	113	He looked over at the bear	[1599, 1625]	human	Fisherman	1
8431	22	151	study	36	114	It was standing at the edge of the wood watching	[1625, 1673]	human	Fisherman	1
8432	22	151	study	37	115	"""Thanks a lot,"" the old man called to the bear"	[1673, 1719]	human	Fisherman	1
8433	22	151	study	38	116	The bear waved the now-clean paw at the old man	[1719, 1766]	human	Fisherman	1
8434	22	151	study	39	117	and disappeared into the thicket	[1766, 1798]	human	Fisherman	1
8435	22	151	study	40	118	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1798, 1888]	human	Fisherman	1
8436	22	151	study	41	119	The old man never hunted bears again	[1888, 1924]	human	Fisherman	1
8437	22	151	recall	1	79	the old maine man was fishing	[0, 30]	human	Fisherman	1
8438	22	151	recall	2	83	he went back to his cabin	[69, 95]	human	Fisherman	1
8439	22	151	recall	3	87	a bear pulling the cork from his molasses by his teeth	[163, 217]	human	Fisherman	1
8440	22	151	recall	4	93	the flies and other bugs were attracted to	[368, 411]	human	Fisherman	1
8441	22	151	recall	5	94	his sticky paw	[411, 425]	human	Fisherman	1
8442	22	151	recall	6	95	the bear entered the water	[427, 454]	human	Fisherman	1
8443	22	151	recall	7	96	his paw full of bugs	[468, 489]	human	Fisherman	1
8444	22	151	recall	8	99	the bear quickly swatted at the trout and hit it onto the shore of the lake	[578, 653]	human	Fisherman	1
8445	22	151	recall	9	100	trout continued to jump at his paw , one swiftly after another	[655, 716]	human	Fisherman	1
8446	22	151	recall	10	101	the bear hit them onto the shore as well	[722, 762]	human	Fisherman	1
8447	22	152	study	1	79	One fine day an old Maine man was fishing 	[0, 42]	human	Fisherman	2
8448	22	152	study	2	80	on his favorite lake 	[42, 63]	human	Fisherman	2
8449	22	152	study	3	81	and catching very little	[63, 87]	human	Fisherman	2
8450	22	152	study	4	82	Finally, he gave up	[87, 106]	human	Fisherman	2
8451	22	152	study	5	83	and walked back along the shore to his fishing shack	[106, 158]	human	Fisherman	2
8452	22	152	study	6	84	When he got close to the front door, he saw it was open.	[158, 214]	human	Fisherman	2
8453	22	152	study	7	85	Being of a suspicious nature, he walked to the door quietly and looked inside	[214, 291]	human	Fisherman	2
8454	22	152	study	8	86	There was a big black bear	[291, 317]	human	Fisherman	2
8455	22	152	study	9	87	It was just pulling the cork out of his molasses jug with its teeth	[317, 384]	human	Fisherman	2
8456	22	152	study	10	88	The molasses spilled all over the floor	[384, 423]	human	Fisherman	2
8457	22	152	study	11	89	and the bear rubbed his paw in it, smearing it all over	[423, 478]	human	Fisherman	2
8458	22	152	study	12	90	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore	[478, 584]	human	Fisherman	2
8459	22	152	study	13	91	Standing on its hind legs	[584, 609]	human	Fisherman	2
8460	22	152	study	14	92	it held up the paw full of molasses	[609, 644]	human	Fisherman	2
8461	22	152	study	15	93	Soon all the flies and bugs and mosquitoes were swarming	[644, 700]	human	Fisherman	2
8462	22	152	study	16	94	all over the sticky sweet paw	[700, 729]	human	Fisherman	2
8463	22	152	study	17	95	Then the bear waded into the water	[729, 763]	human	Fisherman	2
8464	22	152	study	18	96	with his sticky paw full of bugs	[763, 795]	human	Fisherman	2
8465	22	152	study	19	97	It held the paw out over the water	[795, 829]	human	Fisherman	2
8466	22	152	study	20	98	Suddenly, a big trout came jumping out of the water trying to get to the flies	[829, 907]	human	Fisherman	2
8467	22	152	study	21	99	The bear gave it a swat and it flew to the shore and flopped there	[907, 973]	human	Fisherman	2
8468	22	152	study	22	100	Then another fish jumped into the air after the flies, followed swiftly by another	[973, 1055]	human	Fisherman	2
8469	22	152	study	23	101	Every time a fish jumped after his paw, the bear cuffed it ashore	[1055, 1120]	human	Fisherman	2
8470	22	152	study	24	102	Soon it had a large pile	[1120, 1144]	human	Fisherman	2
8471	22	152	study	25	103	The old man had caught nothing	[1144, 1174]	human	Fisherman	2
8472	22	152	study	26	104	He watched that bear eat half a dozen trout	[1174, 1217]	human	Fisherman	2
8473	22	152	study	27	105	his stomach rumbling	[1217, 1237]	human	Fisherman	2
8474	22	152	study	28	106	All he had for dinner was some bread and what was left of the molasses	[1237, 1307]	human	Fisherman	2
8475	22	152	study	29	107	Finally the bear paused in his eating	[1307, 1344]	human	Fisherman	2
8476	22	152	study	30	108	and looked over to the bushes where the old man was hidden	[1344, 1402]	human	Fisherman	2
8477	22	152	study	31	109	The bear stood up and laid the remaining fish in a row	[1402, 1456]	human	Fisherman	2
8478	22	152	study	32	110	Then it walked away up the shore	[1456, 1488]	human	Fisherman	2
8479	22	152	study	33	111	The old man crept out of the bushes and down to the shore	[1488, 1545]	human	Fisherman	2
8480	22	152	study	34	112	Sure enough, the bear had left six large trout for him	[1545, 1599]	human	Fisherman	2
8481	22	152	study	35	113	He looked over at the bear	[1599, 1625]	human	Fisherman	2
8482	22	152	study	36	114	It was standing at the edge of the wood watching	[1625, 1673]	human	Fisherman	2
8483	22	152	study	37	115	"""Thanks a lot,"" the old man called to the bear"	[1673, 1719]	human	Fisherman	2
8484	22	152	study	38	116	The bear waved the now-clean paw at the old man	[1719, 1766]	human	Fisherman	2
8485	22	152	study	39	117	and disappeared into the thicket	[1766, 1798]	human	Fisherman	2
8486	22	152	study	40	118	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1798, 1888]	human	Fisherman	2
8487	22	152	study	41	119	The old man never hunted bears again	[1888, 1924]	human	Fisherman	2
8488	22	152	recall	1	79	the old maine man was fishing on the lake	[0, 42]	human	Fisherman	2
8489	22	152	recall	2	83	he returned to his cabin	[72, 96]	human	Fisherman	2
8490	22	152	recall	3	84	found the door to be open	[101, 126]	human	Fisherman	2
8491	22	152	recall	4	85	he was suspicious so he looked inside	[128, 166]	human	Fisherman	2
8492	22	152	recall	5	86	saw a large bear	[170, 186]	human	Fisherman	2
8493	22	152	recall	6	87	pulling the cork from his molasses jug using his teeth	[187, 241]	human	Fisherman	2
8494	22	152	recall	7	90	the old man screamed , startling the bear , and the bear ran from his house to the shore of the lake	[243, 342]	human	Fisherman	2
8495	22	152	recall	8	94	his sticky sweet paw	[363, 384]	human	Fisherman	2
8496	22	152	recall	9	93	attracted all of the flies and mosquitoes and bugs	[384, 434]	human	Fisherman	2
8497	22	152	recall	10	95	when he entered the water	[436, 462]	human	Fisherman	2
8498	22	152	recall	11	97	he held his sticky paw above	[462, 491]	human	Fisherman	2
8499	22	152	recall	12	100	trout began to jump out of the water to eat the bugs	[495, 547]	human	Fisherman	2
8500	22	152	recall	13	101	the bear hit the trout onto the shore	[549, 587]	human	Fisherman	2
8501	22	152	recall	14	102	he ended up with a large pile of fish	[593, 630]	human	Fisherman	2
8502	22	152	recall	15	103	noted how he was unable to catch any fish today himself .	[670, 727]	human	Fisherman	2
8503	22	152	recall	16	108	the bear then saw the old man watching him feast from the bushes	[795, 860]	human	Fisherman	2
8504	22	152	recall	17	110	as the bear headed to the woods	[916, 948]	human	Fisherman	2
8505	22	152	recall	18	115	the old man thanked him for the fish	[948, 985]	human	Fisherman	2
8506	22	152	recall	19	116	he waved	[989, 997]	human	Fisherman	2
8507	22	152	recall	20	118	the old man noted he had never been paid for his molasses by a bear before	[999, 1073]	human	Fisherman	2
8508	2	153	study	1	79	One fine day an old Maine man was fishing 	[0, 42]	human	Fisherman	1
8509	2	153	study	2	80	on his favorite lake 	[42, 63]	human	Fisherman	1
8510	2	153	study	3	81	and catching very little	[63, 87]	human	Fisherman	1
8511	2	153	study	4	82	Finally, he gave up	[87, 106]	human	Fisherman	1
8512	2	153	study	5	83	and walked back along the shore to his fishing shack	[106, 158]	human	Fisherman	1
8513	2	153	study	6	84	When he got close to the front door, he saw it was open.	[158, 214]	human	Fisherman	1
8514	2	153	study	7	85	Being of a suspicious nature, he walked to the door quietly and looked inside	[214, 291]	human	Fisherman	1
8515	2	153	study	8	86	There was a big black bear	[291, 317]	human	Fisherman	1
8516	2	153	study	9	87	It was just pulling the cork out of his molasses jug with its teeth	[317, 384]	human	Fisherman	1
8517	2	153	study	10	88	The molasses spilled all over the floor	[384, 423]	human	Fisherman	1
8518	2	153	study	11	89	and the bear rubbed his paw in it, smearing it all over	[423, 478]	human	Fisherman	1
8519	2	153	study	12	90	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore	[478, 584]	human	Fisherman	1
8520	2	153	study	13	91	Standing on its hind legs	[584, 609]	human	Fisherman	1
8521	2	153	study	14	92	it held up the paw full of molasses	[609, 644]	human	Fisherman	1
8522	2	153	study	15	93	Soon all the flies and bugs and mosquitoes were swarming	[644, 700]	human	Fisherman	1
8523	2	153	study	16	94	all over the sticky sweet paw	[700, 729]	human	Fisherman	1
8524	2	153	study	17	95	Then the bear waded into the water	[729, 763]	human	Fisherman	1
8525	2	153	study	18	96	with his sticky paw full of bugs	[763, 795]	human	Fisherman	1
8526	2	153	study	19	97	It held the paw out over the water	[795, 829]	human	Fisherman	1
8527	2	153	study	20	98	Suddenly, a big trout came jumping out of the water trying to get to the flies	[829, 907]	human	Fisherman	1
8528	2	153	study	21	99	The bear gave it a swat and it flew to the shore and flopped there	[907, 973]	human	Fisherman	1
8529	2	153	study	22	100	Then another fish jumped into the air after the flies, followed swiftly by another	[973, 1055]	human	Fisherman	1
8530	2	153	study	23	101	Every time a fish jumped after his paw, the bear cuffed it ashore	[1055, 1120]	human	Fisherman	1
8531	2	153	study	24	102	Soon it had a large pile	[1120, 1144]	human	Fisherman	1
8532	2	153	study	25	103	The old man had caught nothing	[1144, 1174]	human	Fisherman	1
8533	2	153	study	26	104	He watched that bear eat half a dozen trout	[1174, 1217]	human	Fisherman	1
8534	2	153	study	27	105	his stomach rumbling	[1217, 1237]	human	Fisherman	1
8535	2	153	study	28	106	All he had for dinner was some bread and what was left of the molasses	[1237, 1307]	human	Fisherman	1
8536	2	153	study	29	107	Finally the bear paused in his eating	[1307, 1344]	human	Fisherman	1
8537	2	153	study	30	108	and looked over to the bushes where the old man was hidden	[1344, 1402]	human	Fisherman	1
8538	2	153	study	31	109	The bear stood up and laid the remaining fish in a row	[1402, 1456]	human	Fisherman	1
8539	2	153	study	32	110	Then it walked away up the shore	[1456, 1488]	human	Fisherman	1
8540	2	153	study	33	111	The old man crept out of the bushes and down to the shore	[1488, 1545]	human	Fisherman	1
8541	2	153	study	34	112	Sure enough, the bear had left six large trout for him	[1545, 1599]	human	Fisherman	1
8542	2	153	study	35	113	He looked over at the bear	[1599, 1625]	human	Fisherman	1
8543	2	153	study	36	114	It was standing at the edge of the wood watching	[1625, 1673]	human	Fisherman	1
8544	2	153	study	37	115	"""Thanks a lot,"" the old man called to the bear"	[1673, 1719]	human	Fisherman	1
8545	2	153	study	38	116	The bear waved the now-clean paw at the old man	[1719, 1766]	human	Fisherman	1
8546	2	153	study	39	117	and disappeared into the thicket	[1766, 1798]	human	Fisherman	1
8547	2	153	study	40	118	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1798, 1888]	human	Fisherman	1
8548	2	153	study	41	119	The old man never hunted bears again	[1888, 1924]	human	Fisherman	1
8549	2	153	recall	1	79	one fine day there was a man fishing in a lake in maine	[0, 55]	human	Fisherman	1
8550	2	153	recall	2	81	he was catching very little	[57, 84]	human	Fisherman	1
8551	2	153	recall	3	82	he gave up	[86, 96]	human	Fisherman	1
8552	2	153	recall	4	83	walked back to his fishing shack	[101, 133]	human	Fisherman	1
8553	2	153	recall	5	84	when he got close , he realized that the front door of the shack was open	[135, 207]	human	Fisherman	1
8554	2	153	recall	6	86	big black bear	[255, 269]	human	Fisherman	1
8555	2	153	recall	7	88	the bear had taken the molasses jar and dropped it to the floor	[271, 334]	human	Fisherman	1
8556	2	153	recall	8	89	stuck his paw in the pool of molasses , spreading it around	[340, 398]	human	Fisherman	1
8557	2	153	recall	9	90	the man let out a loud scream , which startled the bear who ran down to the water	[400, 480]	human	Fisherman	1
8558	2	153	recall	10	92	the bear held up his paw with the molasses on it	[482, 530]	human	Fisherman	1
8559	2	153	recall	11	95	he then waded into the water	[581, 609]	human	Fisherman	1
8560	2	153	recall	12	99	the bear swatted the trout out of the water and onto the shore where it flopped around	[694, 780]	human	Fisherman	1
8561	2	153	recall	13	102	soon the bear had a large pile	[911, 941]	human	Fisherman	1
8562	2	153	recall	14	105	his stomach was rumbling	[1076, 1100]	human	Fisherman	1
8563	2	153	recall	15	103	did not catch anything	[1122, 1144]	human	Fisherman	1
8564	2	153	recall	16	106	for dinner , the fisherman had bread and the molasses that was left	[1146, 1212]	human	Fisherman	1
8565	2	153	recall	17	108	he looked towards the bushes where the fisherman was hiding	[1249, 1308]	human	Fisherman	1
8566	2	153	recall	18	110	walked away down the shore	[1361, 1387]	human	Fisherman	1
8567	2	153	recall	19	116	the bear turned around and waved with his now clean paw .	[1456, 1512]	human	Fisherman	1
8568	2	153	recall	20	119	the fisherman never hunted another bear again	[1605, 1650]	human	Fisherman	1
8569	2	154	study	1	79	One fine day an old Maine man was fishing 	[0, 42]	human	Fisherman	2
8570	2	154	study	2	80	on his favorite lake 	[42, 63]	human	Fisherman	2
8571	2	154	study	3	81	and catching very little	[63, 87]	human	Fisherman	2
8572	2	154	study	4	82	Finally, he gave up	[87, 106]	human	Fisherman	2
8573	2	154	study	5	83	and walked back along the shore to his fishing shack	[106, 158]	human	Fisherman	2
